"","cardId","name","cardSet","type","rarity","text","locale","playerClass","name.1","faction","health","collectible","img","imgGold","attack","race","cost","flavor","artist","howToGet","howToGetGold","inPlayText","durability","mechanics.name","mechanics.name.1","elite","mechanics.name.2","mechanics.name.3"
"1626","LOEA16_27H","The Steel Sentinel","The League of Explorers","Minion",NA,"This minion can only take 1 damage at a time.","enUS",NA,NA,NA,10,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA16_27H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA16_27H_premium.gif",10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"1627","LOEA16_4","Timepiece of Horror","The League of Explorers","Spell",NA,"Deal $10 damage randomly split among all enemies.","enUS",NA,"ImmuneToSpellpower",NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA16_4.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA16_4_premium.gif",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","LOEA16_18H","Zinaar","The League of Explorers","Minion",NA,"At the end of your turn, gain a wish.","enUS",NA,NA,NA,10,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/LOEA16_18H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/LOEA16_18H_premium.gif",10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"1629","OG_313e","Addled","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","OG_188e","Amber Carapace","Whispers of the Old Gods","Enchantment",NA,"+5 Health.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","OG_293e","Arrakoa Devotion","Whispers of the Old Gods","Enchantment",NA,"+5/+5.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","OG_311e","Beacon of Hope","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","OG_195b","Big Wisps","Whispers of the Old Gods","Spell","Epic","Give your minions +2/+2.","enUS","Druid",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_195b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_195b_premium.gif",NA,NA,NA,NA,"Skan Srisuwan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","OG_080ae","Bloodthistle","Whispers of the Old Gods","Enchantment",NA,"Costs (2) less.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","OG_080ee","Briarthorn","Whispers of the Old Gods","Enchantment",NA,"+3 Attack.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","OG_290e","Caller Devotion","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","OG_293f","Dark Guardian","Whispers of the Old Gods","Enchantment",NA,"Increased Stats.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","OG_121e","Dark Power","Whispers of the Old Gods","Enchantment",NA,"Your next spell costs Health instead of Mana.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","OG_282e","Devotion of the Blade","Whispers of the Old Gods","Enchantment",NA,"Increased stats.","enUS",NA,"Battlecry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","OG_200e","Doom Free","Whispers of the Old Gods","Enchantment",NA,"Attack set to 7.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","OG_104e","Embracing the Shadow","Whispers of the Old Gods","Enchantment",NA,"Your healing effects are dealing damage.","enUS",NA,"OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","OG_195e","Enormous","Whispers of the Old Gods","Enchantment",NA,"+2/+2.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","OG_150e","Enraged","Whispers of the Old Gods","Enchantment",NA,"+2 Attack.","enUS",NA,"Enrage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","OG_218e","Enraged","Whispers of the Old Gods","Enchantment",NA,"+3 Attack.","enUS",NA,"Enrage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","OG_337e","Eve of Destruction","Whispers of the Old Gods","Enchantment",NA,"Stats increased.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","OG_047b","Evolve Scales","Whispers of the Old Gods","Spell","Common","Gain 8 Armor.","enUS","Druid",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_047b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_047b_premium.gif",NA,NA,NA,NA,"Alex Alexandrov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","OG_047a","Evolve Spines","Whispers of the Old Gods","Spell","Common","Give your hero +4 Attack this turn.","enUS","Druid",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_047a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_047a_premium.gif",NA,NA,NA,NA,"Alex Alexandrov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","OG_174e","Faceless","Whispers of the Old Gods","Enchantment",NA,"Copying stats.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","OG_080de","Fadeleaf","Whispers of the Old Gods","Enchantment",NA,"Stealthed until your next turn.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650","OG_281e","Fanatic Devotion","Whispers of the Old Gods","Enchantment",NA,"Increased Stats.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","OG_291e","Flickering Darkness","Whispers of the Old Gods","Enchantment",NA,"Shadowcaster made this 1/1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","OG_051e","Forbidden Power","Whispers of the Old Gods","Enchantment",NA,"Increased stats.","enUS","Druid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","OG_284e","Geomancy","Whispers of the Old Gods","Enchantment",NA,"Has <b>Taunt</b>.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","OG_320e","Hour of Corruption","Whispers of the Old Gods","Enchantment",NA,"Increased Attack.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","OG_195a","Many Wisps","Whispers of the Old Gods","Spell","Epic","Summon seven 1/1 Wisps.","enUS","Druid",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_195a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_195a_premium.gif",NA,NA,NA,NA,"Skan Srisuwan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","OG_048e","Mark of Y'Shaarj","Whispers of the Old Gods","Enchantment","Common","+2/+2.","enUS","Druid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","OG_045a","Nerubian Spores","Whispers of the Old Gods","Enchantment","Common","Get a Beast when this dies.","enUS","Druid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","OG_118f","New Calling","Whispers of the Old Gods","Enchantment",NA,"Cost reduced.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","OG_292e","Night's Devotion","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","OG_223e","Optimism","Whispers of the Old Gods","Enchantment",NA,"+1/+2.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","OG_321e","Power of Faith","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","OG_113e","Power of the People","Whispers of the Old Gods","Enchantment",NA,"Increased Attack.","enUS","Warlock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","OG_102e","Power Transfer","Whispers of the Old Gods","Enchantment",NA,"Swapped stats.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","OG_023t","Primally Infused","Whispers of the Old Gods","Enchantment",NA,"Increased stats.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","OG_222e","Rally","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS","Paladin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","OG_315e","Reforged","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","OG_118e","Renounce Darkness Deck Ench","Whispers of the Old Gods","Enchantment",NA,NA,"enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","OG_254e","Secretly Sated","Whispers of the Old Gods","Enchantment",NA,"Increased stats.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669","OG_158e","Secrets of the Cult","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670","OG_316k","Shadowy","Whispers of the Old Gods","Enchantment",NA,"1/1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","OG_123e","Shifting","Whispers of the Old Gods","Enchantment",NA,"Transforming into random minions.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","OG_256e","Slimed","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673","OG_303e","Sorcerous Devotion","Whispers of the Old Gods","Enchantment",NA,"+1/+1.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","OG_302e","Soul Power","Whispers of the Old Gods","Enchantment",NA,"Increased Attack.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675","OG_047e","Spines","Whispers of the Old Gods","Enchantment","Common","+4 Attack this turn.","enUS","Druid","OneTurnEffect",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","OG_267e","Squid Oil Sheen","Whispers of the Old Gods","Enchantment",NA,"+2 Attack","enUS","Rogue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","OG_300e","Tasty!","Whispers of the Old Gods","Enchantment",NA,"Increased stats.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","OG_094e","Tentacles","Whispers of the Old Gods","Enchantment",NA,"+2/+6","enUS","Priest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","OG_271e","Terrifying Visage","Whispers of the Old Gods","Enchantment",NA,"Attack increased.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","OG_070e","Thirsty Blades","Whispers of the Old Gods","Enchantment","Common","+1/+1.","enUS","Rogue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","OG_312e","Upgraded","Whispers of the Old Gods","Enchantment",NA,"Increased Durability.","enUS","Warrior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","OG_339e","Vassal's Subservience","Whispers of the Old Gods","Enchantment",NA,"+2/+2.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","OG_138e","Will of the Vizier","Whispers of the Old Gods","Enchantment",NA,"Reduced Cost.","enUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","OG_202a","Y'Shaarj's Strength","Whispers of the Old Gods","Spell","Rare","Summon a 2/2 Slime.","enUS","Druid",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_202a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_202a_premium.gif",NA,NA,NA,NA,"L. Lullabi & S. Srisuwan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","OG_202ae","Y'Shaarj's Strength","Whispers of the Old Gods","Enchantment","Rare","+3/+3.","enUS","Druid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","OG_202b","Yogg-Saron's Magic","Whispers of the Old Gods","Spell","Rare","Gain an empty Mana Crystal.","enUS","Druid",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_202b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_202b_premium.gif",NA,NA,NA,NA,"L. Lullabi & S. Srisuwan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","OG_086","Forbidden Flame","Whispers of the Old Gods","Spell","Epic","Spend all your Mana. Deal that much damage to a minion.","enUS","Mage",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_086.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_086_premium.gif",NA,NA,0,"WARNING: This flame is not to be used unless you are a licensed acolyte of the Old Gods.","Hideaki Takamura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","OG_198","Forbidden Healing","Whispers of the Old Gods","Spell","Epic","Spend all your Mana. Restore twice that much Health.","enUS","Paladin",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_198.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_198_premium.gif",NA,NA,0,"No one's quite sure why it's forbidden. And yes, that should make you nervous.","Mike Franchina",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","OG_114","Forbidden Ritual","Whispers of the Old Gods","Spell","Rare","Spend all your Mana. Summon that many 1/1 Tentacles.","enUS","Warlock",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_114.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_114_premium.gif",NA,NA,0,"Actually, C'Thun gives his full support for this ritual.","Evgeniy Zagumennyy",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","OG_101","Forbidden Shaping","Whispers of the Old Gods","Spell","Epic","Spend all your Mana. Summon a random minion that costs that much.","enUS","Priest",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_101.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_101_premium.gif",NA,NA,0,"But the minion arrives covered in goo.","A.J. Nazzaro",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","OG_195c","Wisp","Whispers of the Old Gods","Minion","Common",NA,"enUS","Druid",NA,NA,1,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_195c.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_195c_premium.gif",1,NA,0,NA,"Skan Srisuwan",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","OG_070","Bladed Cultist","Whispers of the Old Gods","Minion","Common","<b>Combo</b>: Gain +1/+1.","enUS","Rogue","Combo",NA,2,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_070.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_070_premium.gif",1,NA,1,"He has a poor understanding of the law of diminishing returns.","Jakub Kasber",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","OG_314","Blood To Ichor","Whispers of the Old Gods","Spell","Rare","Deal $1 damage to a minion. If it survives, summon a 2/2 Slime.","enUS","Warrior",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_314.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_314_premium.gif",NA,NA,1,"For his next trick, he turns the ichor back to blood and stuffs it back in you.","Jim Nelson",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","OG_080c","Bloodthistle Toxin","Whispers of the Old Gods","Spell",NA,"Return a friendly minion to your hand.
It costs (2) less.","enUS","Rogue",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_080c.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_080c_premium.gif",NA,NA,1,NA,"Nutchapol Thitinunthakorn",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","OG_080d","Briarthorn Toxin","Whispers of the Old Gods","Spell",NA,"Give a minion +3 Attack.","enUS","Rogue",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_080d.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_080d_premium.gif",NA,NA,1,NA,"Matthew O'Connor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","OG_223","Divine Strength","Whispers of the Old Gods","Spell","Common","Give a minion +1/+2.","enUS","Paladin",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_223.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_223_premium.gif",NA,NA,1,"Every year a few paladins get disqualified from the Westfall weight lifting championship for using Divine Strength.","Eva Wilderman",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","OG_027","Evolve","Whispers of the Old Gods","Spell","Rare","Transform your minions into random minions that cost (1) more.","enUS","Shaman",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_027.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_027_premium.gif",NA,NA,1,"So you say you want an evolution. Well, you know. We all want to change the board.","Luca Zontini",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","OG_080e","Fadeleaf Toxin","Whispers of the Old Gods","Spell",NA,"Give a friendly minion Stealth until your next turn.","enUS","Rogue",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_080e.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_080e_premium.gif",NA,NA,1,NA,"Joe Wilson",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","OG_179","Fiery Bat","Whispers of the Old Gods","Minion","Common","<b>Deathrattle:</b> Deal 1 damage to a random enemy.","enUS","Hunter","Deathrattle",NA,1,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_179.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_179_premium.gif",2,"Beast",1,"He'll always be our first.","Andrew Hou",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","OG_080f","Firebloom Toxin","Whispers of the Old Gods","Spell",NA,"Deal $2 damage.","enUS","Rogue",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_080f.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_080f_premium.gif",NA,NA,1,NA,"Izzy Hoover",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","OG_051","Forbidden Ancient","Whispers of the Old Gods","Minion","Epic","<b>Battlecry:</b> Spend all your Mana. Gain +1/+1 for each mana spent.","enUS","Druid","Battlecry",NA,1,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_051.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_051_premium.gif",1,NA,1,"This Ancient was banned from the local tavern after tucking a 'Dr. Boom' up its sleeve.","Grace Liu",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","OG_114a","Icky Tentacle","Whispers of the Old Gods","Minion",NA,NA,"enUS","Warlock",NA,NA,1,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_114a.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_114a_premium.gif",1,NA,1,NA,"Arthur Bozonnet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","OG_072","Journey Below","Whispers of the Old Gods","Spell","Rare","<b>Discover</b> a <b>Deathrattle</b> card.","enUS","Rogue",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_072.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_072_premium.gif",NA,NA,1,"Don't stop believing there's something below.","Zoltan Boros",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","OG_080b","Kingsblood Toxin","Whispers of the Old Gods","Spell",NA,"Draw a card.","enUS","Rogue",NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_080b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_080b_premium.gif",NA,NA,1,NA,"Tyler Walpole",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","OG_061t","Mastiff","Whispers of the Old Gods","Minion",NA,NA,"enUS","Hunter",NA,NA,1,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_061t.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_061t_premium.gif",1,"Beast",1,NA,"Zoltan Boros",NA,NA,NA,NA,NA,NA,NA,NA,NA
